request_number,industry,gender,nation,model
281,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
282,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
283,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
284,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
285,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
286,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
287,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
288,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
290,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
291,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
292,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
293,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
294,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
295,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
296,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
297,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
298,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
299,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
300,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
301,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
302,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
303,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
304,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
305,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
306,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
307,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
308,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
309,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
310,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
311,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
312,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
313,"Science, Education, Research and Development",default,default,deepseek/deepseek-chat-v3-0324
314,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
315,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
316,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
317,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
318,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
319,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
320,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
321,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
322,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
323,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
324,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
325,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
326,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
327,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
328,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
329,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
330,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
331,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
332,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
333,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
334,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
335,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
336,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
337,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
338,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
339,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
340,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
341,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
342,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
343,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
344,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
345,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
346,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
347,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
348,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
349,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
350,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
351,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
352,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
353,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
354,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
355,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
356,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
357,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
358,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
359,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
360,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
361,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
362,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
363,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
364,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
365,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
366,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
367,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
368,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
369,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
370,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
371,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
372,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
373,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
374,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
375,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
376,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
377,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
378,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
379,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
380,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
381,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
382,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
383,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
384,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
385,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
386,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
387,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
388,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
389,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
390,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
391,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
392,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
393,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
394,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
395,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
396,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
397,"Electrical Engineering, Electronics, Telecommunications, IT",default,default,deepseek/deepseek-chat-v3-0324
